id_comercio|id_bandera|id_sucursal|id_producto|productos_ean|id_dun_14|productos_descripcion|productos_marca|precio_unitario_bulto_por_unidad_venta_con_iva|precio_unitario_bulto_por_unidad_venta_sin_iva|unidad_venta|precio_bulto_con_iva|precio_bulto_sin_iva|productos_precio_unitario_con_iva_promo1|productos_precio_unitario_sin_iva_promo1|productos_leyenda_promo1|productos_precio_unitario_con_iva_promo2|productos_precio_unitario_sin_iva_promo2|productos_leyenda_promo2
62|1|4|7790117003416|1|17790117003416|KETRA BOL CONS NEGRO 60X90|Sin marca|3694.99|3053.71|1|3694.99|3053.71||||||
62|1|4|7791290793200|1|17791290793200|ALA LIQ PARA DILUIR DP X150ML|Sin marca|1959.99|1619.83|1|1959.99|1619.83||||||
62|1|4|7791290793217|1|17791290793217|SKIP DET LIQ PARA DILUIR DPX150ML|Sin marca|2304.99|1904.95|1|2304.99|1904.95||||||
62|1|4|7791274002625|1|17791274002625|ALGABO COLONIA HULK X125|Sin marca|6389.99|5280.98|1|6389.99|5280.98||||||
62|1|4|7794000006140|1|17794000006140|KNORR VEG DESHID ESPINACA 50G|Sin marca|2504.99|2070.24|1|2504.99|2070.24||||||
62|1|4|7794000006133|1|17794000006133|KNORR VEG DESHID PIMIEN COL 50G|Sin marca|200|165.29|1|200|165.29||||||
62|1|4|7794000006119|1|17794000006119|KNORR VEG DESHI CEBOLLA 100G|Sin marca|200|165.29|1|200|165.29||||||
62|1|4|7794000006126|1|17794000006126|KNORR VEG DESHIDR ZANAH 100G|Sin marca|99.99|82.64|1|99.99|82.64||||||
62|1|2|7790269702046|1|17790269702046|JABALI CEP 204 REFLEX NEUMAT|Sin marca|3.12|2.58|1|3.12|2.58||||||
62|1|2|6955033212316|1|16955033212316|DISNEY PRINCESA GOMITAS D1231|Sin marca|3.53|2.92|1|3.53|2.92||||||
62|1|2|7794740009562|1|17794740009562|INECTO FL SH ORQUIDEAS 900ML|Sin marca|5.3|4.38|1|5.3|4.38||||||
62|1|2|7794740095237|1|17794740095237|INECTO FL ENJ ALOE 900ML|Sin marca|5.3|4.38|1|5.3|4.38||||||
62|1|2|7798125822425|1|17798125822425|BARBIE HEB FRANCESA B1056|Sin marca|2.88|2.38|1|2.88|2.38||||||
62|1|2|7790250041078|1|17790250041078|BABYSEC ULTRA MAXI GRANDE 16U|Sin marca|7.47|6.17|1|7.47|6.17||||||
62|1|2|7798125823514|1|17798125823514|BARBIE SET PELO GDE BL1066|Sin marca|3127.77|2584.93|1|3127.77|2584.93||||||
62|1|2|7790250041092|1|17790250041092|BABYSEC ULTRA MAXI XX-GDE 14U|Sin marca|7.47|6.17|1|7.47|6.17||||||
62|1|2|7702018074051|1|17702018074051|SATIN CARE MAQ DESECHABLE|Sin marca|1.68|1.39|1|1.68|1.39||||||
62|1|2|7791625004490|1|17791625004490|EXTRALIMP PA?O ABSORBENTE 3U|Sin marca|2074.99|1714.87|1|2074.99|1714.87||||||
62|1|2|7790033219977|1|17790033219977|MYMB LAB SUPERSTAY PETAL 700|Sin marca|34.73|28.7|1|34.73|28.7||||||
62|1|2|7790033220010|1|17790033220010|MYMB LAB SUPERSTAY MAUVE 785|Sin marca|34.73|28.7|1|34.73|28.7||||||
62|1|2|7790033221734|1|17790033221734|MYMB LAB SUPERSTAY RAISIN 765|Sin marca|34.73|28.7|1|34.73|28.7||||||
62|1|2|7790033221741|1|17790033221741|MYMB LAB SUPERSTAY RUBY 715|Sin marca|34.73|28.7|1|34.73|28.7||||||
62|1|2|7790033220102|1|17790033220102|MYMB LAB SUPERSTAY BLUSH 720|Sin marca|34.73|28.7|1|34.73|28.7||||||
62|1|2|7501007487410|1|17501007487410|FOAMY GILLETTE ESPUMA 255G|Sin marca|6.95|5.74|1|6.95|5.74||||||
62|1|2|7793100192920|1|17793100192920|COLGATE CEPILLO ZIG ZAG+CD 90G|Sin marca|4.86|4.02|1|4.86|4.02||||||
62|1|2|8004200128702|1|18004200128702|MAPA PLISSE GUANTE PEQUE?O|Sin marca|3294.99|2723.13|1|3294.99|2723.13||||||
62|1|2|8004200128801|1|18004200128801|MAPA PLISSE GUANTE MEDIANO|Sin marca|3294.99|2723.13|1|3294.99|2723.13||||||
62|1|2|8004200128900|1|18004200128900|MAPA PLISSE GUANTE GRANDE|Sin marca|3294.99|2723.13|1|3294.99|2723.13||||||
62|1|2|8004200129006|1|18004200129006|MAPA PLISSE GUANTE EXTRA GRANDE|Sin marca|3294.99|2723.13|1|3294.99|2723.13||||||
62|1|2|7501007486062|1|17501007486062|PAMPERS ACTIVOS GRANDE 40U NV|Sin marca|36.57|30.22|1|36.57|30.22||||||
62|1|2|7790520802279|1|17790520802279|ZIPLOC ALIM C/CIERRE 18X20 8U|Sin marca|4.92|4.07|1|4.92|4.07||||||
62|1|2|7790520802408|1|17790520802408|ZIPLOC FREEZ PEQ CIERRE 15 U|Sin marca|10.65|8.8|1|10.65|8.8||||||
62|1|2|7794626924996|1|17794626924996|HUGGIES ROJO JUMBO XGDE 32 GAP|Sin marca|47.38|39.16|1|47.38|39.16||||||
62|1|2|7793350102304|1|17793350102304|WASSINGTON PDA NEGRA 30G|Sin marca|2999.99|2479.33|1|2999.99|2479.33||||||
62|1|2|7793350000891|1|17793350000891|WASSINGTON PDA MARRON PREM 30G|Sin marca|2999.99|2479.33|1|2999.99|2479.33||||||
62|1|2|8427395954046|1|18427395954046|ARMA BASI IN BLU KIT COL+AF--|Sin marca|57.56|47.57|1|57.56|47.57||||||
62|1|2|7793350120247|1|17793350120247|WASSINGTON REV/CUERO ENG 180CM|Sin marca|12.64|10.45|1|12.64|10.45||||||
62|1|2|4005808847891|1|14005808847891|NIVEA VISAGE DNAAGE ZONE ACTIO|Sin marca|33.5|27.69|1|33.5|27.69||||||
62|1|2|7790773005687|1|17790773005687|SNIFF CANASTA GEL PINO|Sin marca|4.68|3.87|1|4.68|3.87||||||
62|1|2|7790773005694|1|17790773005694|SNIFF CANASTA GEL MARINA|Sin marca|4.13|3.41|1|4.13|3.41||||||
62|1|2|8410190527942|1|18410190527942|A DOMINGUEZ VETIVER 120+CR HID|Sin marca|96.13|79.45|1|96.13|79.45||||||
62|1|2|7790773005656|1|17790773005656|SNIFF CANASTA GEL REP SURTIDA|Sin marca|4.19|3.46|1|4.19|3.46||||||
