id_comercio|id_bandera|id_sucursal|id_producto|productos_ean|id_dun_14|productos_descripcion|productos_marca|precio_unitario_bulto_por_unidad_venta_con_iva|precio_unitario_bulto_por_unidad_venta_sin_iva|unidad_venta|precio_bulto_con_iva|precio_bulto_sin_iva|productos_precio_unitario_con_iva_promo1|productos_precio_unitario_sin_iva_promo1|productos_leyenda_promo1|productos_precio_unitario_con_iva_promo2|productos_precio_unitario_sin_iva_promo2|productos_leyenda_promo2
63|1|1|7792280000117|1|37792280000118|TE CACHAMAI VDE.FRUT. 20 un|CACHAMAI|2099.87|1735.43|6|12599.22|10412.58||||||
63|1|1|7790250040880|1|17790250040887|PANAL BABYSEC UL MES XXG 50 un|BABYSEC|17399.88|14380.07|4|69599.52|57520.28||||||
63|1|1|7797470133224|1|07797470133224|AL.ANIM BEETHOVEN PERRO ADUL. 15 kg|BEETHOVEN|17999.88|14875.93|1|17999.88|14875.93||||||
63|1|1|7791293045917|1|27791293021816|ACOND. SEDAL CREMA BAL. 300 ml|SEDAL|3239.87|2677.58|12|38878.44|32130.96||||||
63|1|1|7790645001182|1|17790645001189|MORRON CARACAS 750 gr|CARACAS|5519.87|4561.88|12|66238.44|54742.56||||||
63|1|1|7790580119133|1|17790580119130|BOMBON BON O BON LECHE 450 gr|BON O BON|13199.89|10909.00|12|158398.68|130908.00||||||
63|1|1|7791290795662|1|27791290007714|LIMPIAV CIF VIDRIO.D.P 900 ml|CIF|3599.88|2975.11|12|43198.56|35701.32||||||
63|1|1|7500435122764|1|17500435122761|CR.DENT ORAL B 4 EN 1 70 gr|ORAL B|2879.87|2380.06|48|138233.76|114242.88||||||
63|1|1|7622202247392|1|17622210658972|PASTILL HALLS MENTO LYP 25.2 gr|HALLS|839.89|694.12|360|302360.40|249883.20||||||
63|1|1|7790950133325|1|37790950133326|AMARGO TERMA SERR.CERO 1.35 cc|TERMA|2027.88|1675.93|12|24334.56|20111.16||||||
63|1|1|7792129004535|1|37792850000067|EDULC. CHUKER 200 ml|CHUKER|1979.87|1636.26|6|11879.22|9817.56||||||
63|1|1|7790415131194|1|07790415131200|VINO LOLA MONTE MALBEC 750 cc|LOLA MONTES|4559.87|3768.49|6|27359.22|22610.94||||||
63|1|1|7794640172373|1|17794640172370|CEP.DEN SENSODYNE PROT.COMPL. 2 un|SENSODYNE|7199.89|5950.32|12|86398.68|71403.84||||||
63|1|1|7795735601198|1|17795735601195|MADALEN DON SATUR CHIP CHOCO. 200 gr|DON SATUR|2279.87|1884.19|10|22798.70|18841.90||||||
63|1|1|7790742141101|1|07790742141101|CREMA L.SERENIS. 330 cc|L.SERENIS.|5399.87|4462.70|12|64798.44|53552.40||||||
63|1|1|7790740000240|1|17790740505513|SHAMP. PLUSBELLE FRESCURA 1 lt|PLUSBELLE|3779.87|3123.86|12|45358.44|37486.32||||||
63|1|1|7790480090006|1|27790480008760|YER.SAQ L.TRANQUE 25 un|L.TRANQUE|959.87|793.28|24|23036.88|19038.72||||||
63|1|1|7791293049700|1|27791293035950|DES.MAS PATRICHS GRANDP 230 ml|PATRICHS|4559.87|3768.49|12|54718.44|45221.88||||||
63|1|1|7790742330703|1|07790742103808|LECHE ARMONIA SACH 2% 1 lt|ARMONIA|1859.87|1537.08|17|31617.79|26130.36||||||
63|1|1|7793450000128|1|27793450000122|GAL. HOJALMAR TRIANGULITO 150 gr|HOJALMAR|1859.88|1537.09|18|33477.84|27667.62||||||
63|1|1|7791290794108|1|27791290012183|LAVAVAJ CIF LIMA 300 ml|CIF|1919.88|1586.68|12|23038.56|19040.16||||||
63|1|1|7790520028969|1|37790520010224|CANASTA PATO MARINA REP 27.5 gr|PATO|2159.87|1785.02|24|51836.88|42840.48||||||
63|1|1|7790520010506|1|67790520010508|REPUEST PATO D.A.MAR. 36 ml|PATO|5759.88|4760.23|24|138237.12|114245.52||||||
63|1|1|7509552840353|1|67509552840355|ACOND. ELVIVE OLEO COCO 200 ml|ELVIVE|5519.87|4561.88|12|66238.44|54742.56||||||
63|1|1|7790040142985|1|17790040142982|GAL. CHOCOLINAS BLANCO 245 gr|CHOCOLINAS|2519.87|2082.54|25|62996.75|52063.50||||||
63|1|1|7790040991910|1|17790040991917|ALFAJ. B Y N 3.0 BLANCO 73 gr|B Y N|1739.87|1437.91|21|36537.27|30196.11||||||
63|1|1|7791969029807|1|27791969029801|ANT.MAS NIVEA SENS.F.MEN 150 ml|NIVEA|3359.88|2776.76|12|40318.56|33321.12||||||
63|1|1|7500435212342|1|17500435212349|SERUM PANTENE EQUILIBRIO 95 ml|PANTENE|16078.79|13288.26|9|144709.11|119594.34||||||
63|1|1|7798085681933|1|47798085680309|JUG. CITRIC NJA.DUR. 1 lt|CITRIC|6959.88|5751.97|12|83518.56|69023.64||||||
63|1|1|7790520018618|1|37790520011832|LIMP. M.MUSCULO VID.MULT. 450 ml|M.MUSCULO|2399.88|1983.37|15|35998.20|29750.55||||||
63|1|1|7702003010736|1|17702003469371|APOSITO CURITA 20 un|CURITA|2219.88|1834.61|12|26638.56|22015.32||||||
63|1|1|7790070035998|1|17790070031836|MILANES GJA.SOL SOJA CALABA 330 gr|GJA.SOL|4438.79|3668.42|24|106530.96|88042.08||||||
63|1|1|7790520996015|1|17790520011570|REPUEST GLADE AU.LA.VAI 270 ml|GLADE|9359.87|7735.43|6|56159.22|46412.58||||||
63|1|1|7790520995988|1|17790520015126|REPUEST GLADE AU.M.CAN. 270 ml|GLADE|9359.87|7735.43|6|56159.22|46412.58||||||
63|1|1|7509546686509|1|27793100111888|CR.DENT COLGATE TR.BENEF. 180 gr|COLGATE|4799.88|3966.84|48|230394.24|190408.32||||||
63|1|1|7509552902365|1|27509552845994|ACOND. ELVIVE HIALURONICO 750 ml|ELVIVE|15599.88|12892.46|12|187198.56|154709.52||||||
63|1|1|7790740000325|1|17790740508330|ACOND. PLUSBELLE FRESCURA 1 lt|PLUSBELLE|3779.87|3123.86|12|45358.44|37486.32||||||
63|1|1|7790520019820|1|37790520019821|DES.AMB GLADE .M.GEL AQUA 70 gr|GLADE|4679.87|3867.66|12|56158.44|46411.92||||||
63|1|1|7790040143524|1|17790040930602|GAL. RUMBA TRIPLE 330 gr|RUMBA|4199.86|3470.96|12|50398.32|41651.52||||||
63|1|1|8445290667571|1|07613034602145|AL.ANIM GATI PESCYSALMON 8 kg|GATI|27599.88|22809.82|1|27599.88|22809.82||||||
63|1|1|7790040137837|1|17790040720104|GAL. MANA VAIN.LIVIAN 136 gr|MANA|1271.88|1051.14|36|45787.68|37841.04||||||
63|1|1|7790040143500|1|17790040930305|GAL. AMOR TRIPLE 330 gr|AMOR|4199.86|3470.96|12|50398.32|41651.52||||||
63|1|1|7791540044502|1|17791540144509|VINO DADA N1 VAINILLA 750 cc|DADA|4679.88|3867.67|6|28079.28|23206.02||||||
63|1|1|7790070336576|1|37790078000012|FID. D.VICENTE TALLARIN 500 gr|D.VICENTE|2999.88|2479.24|20|59997.60|49584.80||||||
63|1|1|7791337010291|1|07791337007697|YOGHURT L.SERENIS. C.CER.DESCR 157 gr|L.SERENIS.|2279.88|1884.20|20|45597.60|37684.00||||||
63|1|1|7790670045663|1|17790670045660|SALCH. PATYVIENA GASTRONOMIC 18 un|PATYVIENA|14759.87|12198.24|8|118078.96|97585.92||||||
63|1|1|7791290796140|1|37791290010353|DETERG. SUN P.MAQUINA 1 kg|SUN|11999.88|9917.26|15|179998.20|148758.90||||||
63|1|1|7790070336217|1|17790070318593|FID. MATARAZZO MOSTACHOL 500 gr|MATARAZZO|1379.88|1140.40|15|20698.20|17106.00||||||
63|1|1|7790070433091|1|17790070411713|ARR. GALLO ORO ESTUCH. 1 kg|GALLO|2999.88|2479.24|10|29998.80|24792.40||||||
63|1|1|7790520993120|1|37790520010361|AUTOBR. ECHO CLASICO 800 ml|ECHO|9719.88|8032.96|12|116638.56|96395.52||||||
63|1|1|7509546687278|1|17793100130103|CR.DENT ODOL 2 FLUOR 180 gr|ODOL|5399.89|4462.72|48|259194.72|214210.56||||||
63|1|1|7790197120218|1|17790197121000|COGNAC RE.S.JUAN 750 cc|RE.S.JUAN|6556.65|5418.72|6|39339.90|32512.32||||||
63|1|1|7791290794238|1|37791290006219|LIMP. CIF CREMA 375 cc|CIF|2279.88|1884.20|12|27358.56|22610.40||||||
63|1|1|7798260740196|1|17798260740193|SALCH. UNION GANA ALEMANA 5 un|UNION GANADERA|8939.88|7388.33|12|107278.56|88659.96||||||
63|1|1|7798039850026|1|17798039850023|YERBA ANDRESITO 500 gr|ANDRESITO|1799.89|1487.51|10|17998.90|14875.10||||||
63|1|1|7792900092836|1|27792900093196|S.BLANC D.ANCLAS 40 gr|D.ANCLAS|959.87|793.28|20|19197.40|15865.60||||||
63|1|1|7891000108819|1|07891000108826|CAFE NESCAFE CLASICO 170 gr|NESCAFE|15599.88|12892.46|12|187198.56|154709.52||||||
63|1|1|7790580315405|1|17790580640801|CHO.TAZ AGUILA BARRITA 14 gr|AGUILA|1079.86|892.45|576|621999.36|514051.20||||||
63|1|1|7790170901971|1|37790170901873|CAFE L.MORENITA MOLIDO CLAS 250 gr|L.MORENITA|5399.87|4462.70|12|64798.44|53552.40||||||
63|1|1|7793360256905|1|17793360256902|PURE SALSATI 520 gr|SALSATI|1439.88|1189.98|12|17278.56|14279.76||||||
63|1|1|7790580126322|1|17790580126329|POLENTA PRESTOPR. PANC.QUESO 250 gr|PRESTOPR.|1559.87|1289.15|42|65514.54|54144.30||||||
63|1|1|7790971002426|1|17790971001952|FLAN RAVANA CHOCOLATE 60 gr|RAVANA|1259.88|1041.22|12|15118.56|12494.64||||||
63|1|1|7790040946200|1|17790040946207|GAL. CRIOLLITAS MAS 507 gr|CRIOLLITAS|3119.86|2578.40|12|37438.32|30940.80||||||
63|1|1|0000077940131|1|77790580401305|TURRON ARCOR 25 gr|ARCOR|299.89|247.84|200|59978.00|49568.00||||||
63|1|1|7790387001419|1|17790387711834|TE TARAGUI BOLDO 20 - 25 un|TARAGUI|2279.87|1884.19|6|13679.22|11305.14||||||
63|1|1|8445291082113|1|07613035070998|CAFE DOLCA RENOV.SUAVE 100 gr|DOLCA|5999.87|4958.57|6|35999.22|29751.42||||||
63|1|1|4058075776593|1|14058075776609|LAMPARA OSRAM LEDVA.FRIA 14 wt|OSRAM|2638.81|2388.06|20|52776.20|47761.20||||||
63|1|1|7790990002926|1|17790990002923|JAB.PVO ACE LAVA MATIC 800 gr|ACE|2279.87|1884.19|20|45597.40|37683.80||||||
63|1|1|7793300426900|1|07793300426900|ADHESIV SUPRABOND TR.EXT.FTE 25 ml|SUPRABOND|3959.88|3272.63|50|197994.00|163631.50||||||
63|1|1|7791274196997|1|37791274196998|ACOND. ALGABO COCO D/P 300 ml|ALGABO|1439.88|1189.98|12|17278.56|14279.76||||||
63|1|1|7790990000588|1|97790990012348|ENJ. SUAVE VIOL.CAMPO 3 lt|SUAVE|7199.88|5950.31|4|28799.52|23801.24||||||
63|1|1|2002847100100|0|2002847100100|CUADRAD TF CARNES FET.CONG. 1 kg|TF CARNES|22559.88|20416.18|1|22559.88|20416.18||||||
63|1|1|7792900806037|1|17798146130896|VINAGRE D.ANCLAS ALCOHOL 3 lt|D.ANCLAS|3959.88|3272.63|2|7919.76|6545.26||||||
63|1|1|7500435229821|1|17506339347972|SHAMP. PANTENE CUIDA/DETOX 400 cc|PANTENE|7079.88|5851.14|12|84958.56|70213.68||||||
63|1|1|7790036000350|1|47790036000358|JUG. BAGGIO PERA T.B 1 lt|BAGGIO|2723.88|2251.14|8|21791.04|18009.12||||||
63|1|1|7790121007653|1|37790121007654|PINA C. NEW STYLE 1 lt|NEW STYLE|4799.88|3966.84|6|28799.28|23801.04||||||
63|1|1|7790971001931|1|17790971001938|FLAN RAVANA VAINILLA 60 gr|RAVANA|815.88|674.28|12|9790.56|8091.36||||||
63|1|1|7794990186242|1|17794990186249|CREMA L.PAULINA DOBLE CREMA 200 cc|L.PAULINA|2975.87|2459.40|24|71420.88|59025.60||||||
63|1|1|7794321006102|1|17794321006109|GUANT. TASK MEDIANO ECO|TASK|1799.89|1487.51|144|259184.16|214201.44||||||
63|1|1|7790971002341|1|17790971002188|GELAT. RAVANA MANZ. 40 gr|RAVANA|959.87|793.28|12|11518.44|9519.36||||||
63|1|1|7790121007424|1|37790121007425|LICOR NEW STYLE MELON 1 lt|NEW STYLE|4679.87|3867.66|6|28079.22|23205.96||||||
63|1|1|7793008009313|1|17793008009310|KIT 919 N°7.33|919|5759.88|4760.23|10|57598.80|47602.30||||||
63|1|1|7792640001419|1|17792640001416|ACOND. CAPILATIS BRILLO EXTR 420 ml|CAPILATIS|7199.89|5950.32|12|86398.68|71403.84||||||
63|1|1|7794000004917|1|27891150058143|SABORIZ KNORR CEB.AJO 21 gr|KNORR|2879.87|2380.06|15|43198.05|35700.90||||||
63|1|1|7790990002919|1|17790990002916|JAB.PVO ACE LAVA MATIC 400 gr|ACE|1379.25|1139.88|36|49653.00|41035.68||||||
63|1|1|7790990002902|1|17790990002909|JAB.PVO ACE LAVA MATIC 3 kg|ACE|7079.88|5851.14|6|42479.28|35106.84||||||
63|1|1|7790990002186|1|97790990990226|JAB.LIQ ZORRO PLUS DP 3 lt|ZORRO|8039.88|6644.53|4|32159.52|26578.12||||||
63|1|1|7794000007086|1|27794000960156|MAY. HELLMANNS LIVIANA D.P 950 gr|HELLMANNS|5999.88|4958.58|8|47999.04|39668.64||||||
63|1|1|7790625006879|1|67790625000091|MORTAD. LARIO FAMILIAR 300 gr|LARIO|4799.88|3966.84|12|57598.56|47602.08||||||
63|1|1|7793424369886|1|77934240005810|PALA BUSGRAN PLAST.C.CAB|BUSGRAN|2878.80|2379.17|26|74848.80|61858.42||||||
63|1|1|7790940234032|1|57790940234037|PR.FEM. DONCELLA POCK C/D 40 un|DONCELLA|2399.88|1983.37|15|35998.20|29750.55||||||
63|1|1|7792280000612|1|77792280000611|YERBA CACHAMATE HIER.CUYANA 500 gr|CACHAMATE|1559.88|1289.16|12|18718.56|15469.92||||||
63|1|1|7790520032027|1|37790463000054|AUTOBR. BLEM ROJA 750 ml|BLEM|12239.86|10115.59|12|146878.32|121387.08||||||
63|1|1|7791905024712|1|17791905024719|ANT.MAS POLYANA ENERGY 150 ml|POLYANA|2639.88|2181.72|12|31678.56|26180.64||||||
63|1|1|7500435235310|1|17500435012253|SHAMP. PANTENE HIDRA VOLUM 200 cc|PANTENE|4919.88|4066.02|12|59038.56|48792.24||||||
63|1|1|7798162671789|1|07798162671786|VINO OVEJA BLAK CAB.SAUV. 750 cc|OVEJA BLAK|3359.88|2776.76|6|20159.28|16660.56||||||
63|1|1|7790895009204|1|07790895009204|AGUA AQUARIUS PERA 500 - 600 cc|AQUARIUS|1539.93|1272.67|6|9239.58|7636.02||||||
63|1|1|7794000008052|1|77794000782302|SALSA KNORR FILETTO 340 gr|KNORR|1439.88|1189.98|24|34557.12|28559.52||||||
63|1|1|7798186034607|1|17798186034604|GOMITAS BILLIKEN CITRICAS 150 gr|BILLIKEN|1799.88|1487.50|24|43197.12|35700.00||||||
63|1|1|0000077982698|1|40000077942638|SHAMP. SEDAL CERAMIDAS 10 ml|SEDAL|263.89|218.09|144|38000.16|31404.96||||||
63|1|1|7791293045733|1|27791293030771|SHAMP. SEDAL CERAMIDAS 340 ml|SEDAL|4199.89|3470.98|12|50398.68|41651.76||||||
63|1|1|7793100111891|1|17891024137809|CR.DENT COLGATE ULT-BLANQ. 90 gr|COLGATE|2999.88|2479.24|72|215991.36|178505.28||||||
63|1|1|7891024134702|1|27793100111574|CR.DENT COLGATE ORIGINAL 90 gr|COLGATE|2759.88|2280.89|72|198711.36|164224.08||||||
63|1|1|7790520006479|1|37790520006470|LIMP. LYSOFORM CREMOSO 450 ml|LYSOFORM|5039.88|4165.19|12|60478.56|49982.28||||||
63|1|1|7501056342944|1|27898422746210|SHAMP. CLEAR DUAL 2EN1 200 ml|CLEAR|5639.87|4661.05|12|67678.44|55932.60||||||
