id_comercio|id_bandera|id_sucursal|id_producto|productos_ean|id_dun_14|productos_descripcion|productos_marca|precio_unitario_bulto_por_unidad_venta_con_iva|precio_unitario_bulto_por_unidad_venta_sin_iva|unidad_venta|precio_bulto_con_iva|precio_bulto_sin_iva|productos_precio_unitario_con_iva_promo1|productos_precio_unitario_sin_iva_promo1|productos_leyenda_promo1|productos_precio_unitario_con_iva_promo2|productos_precio_unitario_sin_iva_promo2|productos_leyenda_promo2
66|1|1|0000077901026|1|77901026|HORTAL hormig.liq. 250 ml|HORTAL|8217.34|6791.19|3|24652.02|20373.57||||||
66|1|1|0000077901033|1|77901033|HORTAL hormig.liq. 500 ml|HORTAL|14417.26|11915.09|12|173007.12|142981.08||||||
66|1|1|0000077903518|1|17790040934105|OPERA 92 g|OPERA|969.08|800.89|28|27134.24|22424.92|872.17|720.80|10% - Llevando promo precio x unidad Cantidad maxima 0.00 UN|||
66|1|1|0000077903778|1|50000077903773|MILKA alf.triple d/l 70 g|MILKA|1782.80|1473.39|36|64180.80|53042.04|1598.41|1321.00|Paga solo Cantidad minima 1 UN|||
66|1|1|0000077903785|1|60000077903787|MILKA alf.tri.mousse 55 g|MILKA|1448.96|1197.49|36|52162.56|43109.64||||||
66|1|1|0000077903792|1|50000077903797|TERRABUSI alfajor triple c/ddl. 70 g|TERRABUSI|1558.95|1288.39|36|56122.20|46382.04|1598.41|1321.00|Paga solo Cantidad minima 1 UN|||
66|1|1|0000077905017|1|10000077905014|DOREE QUITAESM. 120 ml, Humectante|DOREE|1861.33|1538.29|12|22335.96|18459.48||||||
66|1|1|0000077905048|1|10000077905045|DOREE QUITAESM. 120 ml, Vitaminas|DOREE|1861.33|1538.29|12|22335.96|18459.48||||||
66|1|1|0000077905062|1|10000077905069|DOREE QUITAESM. 120 ml, Nor.C/Lanonina|DOREE|1861.33|1538.29|12|22335.96|18459.48||||||
66|1|1|0000077905291|1|17791249003722|HALLS miel/menta 1un (x12un) (z)|HALLS|677.10|559.59|288|195004.80|161161.92||||||
66|1|1|0000077905321|1|50000077905326|DON FELIPE fid. Tallarin al hvo.500g (z)|DON FELIPE|1366.20|1129.09|20|27324.00|22581.80||||||
66|1|1|0000077905741|1|17790957000146|JORGITO alf. negro 55 g|JORGITO|888.97|734.69|24|21335.28|17632.56||||||
66|1|1|0000077905758|1|17790957000139|JORGITO alf.bco. 50 g|JORGITO|888.97|734.69|24|21335.28|17632.56||||||
66|1|1|0000077906731|1|77906731|LA GOTITA gel x3g (x 6un)|LA GOTITA|2499.00|2065.29|240|599760.00|495669.60||||||
66|1|1|0000077907509|1|17790206007506|DOS CORAZONES 26 g (x 20un)|DOS CORAZONES|1299.04|1073.59|240|311769.60|257661.60||||||
66|1|1|0000077908308|1|60000077908300|TITA alfajor 36 g|TITA|759.02|627.29|54|40987.08|33873.66||||||
66|1|1|0000077908377|1|27792410003937|CUSENIER licor cafe-cognac 200ML.|CUSENIER|2378.48|1965.69|24|57083.52|47176.56||||||
66|1|1|0000077909008|1|17790206009005|CEREAL FORT 23 g (x 24un)|CEREAL FORT|578.97|478.49|192|111162.24|91870.08||||||
66|1|1|0000077909015|1|17790206009012|CEREAL FORT nutri 21 g (x 24un)|CEREAL FORT|569.00|470.25|192|109248.00|90288.00||||||
66|1|1|0000077909039|1|17790206009036|CEREAL FORT gran rico 19 g (x 24un)|CEREAL FORT|579.58|478.99|192|111279.36|91966.08||||||
66|1|1|0000077909053|1|17790206009050|CEREAL FORT manzana 22 g (x 24un)|CEREAL FORT|569.00|470.25|192|109248.00|90288.00||||||
66|1|1|0000077909145|1|17790206009142|CEREAL FORT lig.fr/ma 21 g (x 24un)|CEREAL FORT|569.00|470.25|192|109248.00|90288.00||||||
66|1|1|0000077909190|1|17790206009203|CEREAL FORT light cho. 19 g (x 24un) (z)|CEREAL FORT|569.00|470.25|192|109248.00|90288.00||||||
66|1|1|0000077912718|1|17794612127100|SAPITO chocolatin mani 10g (x 24un)|SAPITO|259.05|214.09|192|49737.60|41105.28|208.12|172.00|Paga solo Cantidad minima 1 UN|181.34|149.86|30% - Llevando promo precio x unidad Cantidad maxima 0.00 UN
66|1|1|0000077913692|1|30000077913693|3 PLUMAS licor dulce de leche 200ML.|3 PLUMAS|2311.21|1910.09|12|27734.52|22921.08||||||
66|1|1|0000077914217|1|17896019606537|SHOT tableta 35 g (x 25un)|SHOT|2155.00|1780.99|150|323250.00|267148.50||||||
66|1|1|0000077914231|1|37796045106077|RAYITO DE SOL em.bronz. 130 ml (z)|RAYITO DE SOL|10799.00|8924.79|8|86392.00|71398.32||||||
66|1|1|0000077915481|1|50000077915486|PEPITOS alfajor triple 57 g|PEPITOS|1782.80|1473.39|36|64180.80|53042.04|1598.41|1321.00|Paga solo Cantidad minima 1 UN|||
66|1|1|0000077915818|1|17790040379203|CEREAL MIX light manz. 23 g (x 20un)|CEREAL MIX|842.15|695.99|120|101058.00|83518.80|800.04|661.19|5 x $4000 - Llev promo precio x un Cantidad maxima 0.00 UN|||
66|1|1|0000077916389|1|17790580690103|TOPLINE fruta 1un (x 20un)|TOPLINE|371.09|306.69|600|222654.00|184014.00|348.48|288.00|Paga solo Cantidad minima 1 UN|||
66|1|1|0000077916426|1|17790580690004|TOPLINE menta 1un (x 20un)|TOPLINE|371.09|306.69|600|222654.00|184014.00|348.48|288.00|Paga solo Cantidad minima 1 UN|||
66|1|1|0000077916525|1|17790040378909|CEREAL MIX choc.almen. 23 g (x 20un)|CEREAL MIX|842.15|695.99|120|101058.00|83518.80|800.04|661.19|5 x $4000 - Llev promo precio x un Cantidad maxima 0.00 UN|||
66|1|1|0000077917393|1|17794612127209|SAPITO chocolatin frutil 10g(x24un)|SAPITO|259.05|214.09|192|49737.60|41105.28|208.12|172.00|Paga solo Cantidad minima 1 UN|181.34|149.86|30% - Llevando promo precio x unidad Cantidad maxima 0.00 UN
66|1|1|0000077917836|1|77917836|VOLIBARRA x10g (x30un)|VOLIBARRA|1898.96|1569.39|360|683625.60|564980.40||||||
66|1|1|0000077921222|1|17792730308135|PAULISTA chocolate con leche9g(x48u) (z)|PAULISTA|211.86|175.09|480|101692.80|84043.20||||||
66|1|1|0000077921239|1|17792730308128|PAULISTA chocolate blanco 9g (x48un) (z)|PAULISTA|211.86|175.09|480|101692.80|84043.20||||||
66|1|1|0000077922120|1|17790580112834|BLOCK 110 g (x 12un)|BLOCK|4369.06|3610.79|96|419429.76|346635.84||||||
66|1|1|0000077926272|1|10000077926279|VOLIBARRA 22 g (x 20un)|VOLIBARRA|2998.97|2478.49|240|719752.80|594837.60||||||
66|1|1|0000077928870|1|17794612139103|SAPITO chocolatin ddleche 10g(x24un)|SAPITO|259.05|214.09|192|49737.60|41105.28|208.12|172.00|Paga solo Cantidad minima 1 UN|||
66|1|1|0000077928894|1|17794612129104|SAPITO chocolatin chocol. 10g(x24un)|SAPITO|259.05|214.09|192|49737.60|41105.28||||||
66|1|1|0000077929235|1|17790430060353|DOLCA bananita 30 g (x16un)|DOLCA|1445.57|1194.69|192|277549.44|229380.48||||||
66|1|1|0000077930057|1|77798128000270|CACHAFAZ alfajor de mousse 60 g (x12un)|CACHAFAZ|1814.38|1499.49|72|130635.36|107963.28||||||
66|1|1|0000077931528|1|17790580640801|AGUILA choc.barrita 14 g (x 24un)|AGUILA|908.82|751.09|576|523480.32|432627.84||||||
66|1|1|0000077931764|1|17790580154063|TOPLINE 7 xplosive mint 1 un (x 16un)|TOPLINE 7|765.68|632.79|320|245017.60|202492.80|698.17|577.00|Paga solo Cantidad minima 1 UN|||
66|1|1|0000077933928|1|17791249450274|HALLS menta lyptus 1un (x12un) (z)|HALLS|603.90|499.09|288|173923.20|143737.92||||||
66|1|1|0000077934499|1|17798128000469|CACHAFAZ alfajor negro 60 g (x12 un)|CACHAFAZ|1785.22|1475.39|72|128535.84|106228.08||||||
66|1|1|0000077939234|1|50000077939239|TERRABUSI alfajor clasico 50 g|TERRABUSI|1129.04|933.09|48|54193.92|44788.32||||||
66|1|1|0000077939753|1|17790580154056|TOPLINE 7 atomic strong 1 un (x 16un)|TOPLINE 7|765.68|632.79|320|245017.60|202492.80|698.17|577.00|Paga solo Cantidad minima 1 UN|||
66|1|1|0000077941145|1|17790580109766|BON O BON conejo leche 110 g (x 6un)|BON O BON|11197.81|9254.39|36|403121.16|333158.04||||||
66|1|1|0000077942432|1|17790580426603|ROCKLETS mini 10 g (x 44un)|ROCKLETS|387.31|320.09|528|204499.68|169007.52||||||
66|1|1|0000077943446|1|17790430060346|DOLCA bananita 14 g (x 15un) (z)|DOLCA|518.99|428.92|540|280254.60|231616.80||||||
66|1|1|0000077944412|1|17790580242609|MENTHOPLUS 2 naranja 1un (x 12un)|MENTHO PLUS 2|745.35|615.99|144|107330.40|88702.56||||||
66|1|1|0000077945532|1|20000077945536|DOVE roll-on comfort protection 50 ml|DOVE|2910.52|2405.39|12|34926.24|28864.68||||||
66|1|1|0000077946812|1|17790580468108|MENTHOPLUS ZERO durazno 1un (x 12un)|MENTHO PLUS ZERO|753.45|622.69|144|108496.80|89667.36||||||
66|1|1|0000077946829|1|17790580468207|MENTHOPLUS ZERO mentol 1un (x12un)|MENTHO PLUS ZERO|753.45|622.69|144|108496.80|89667.36||||||
66|1|1|0000077947505|1|17790580107984|AGUILA medallon menta 14 g (x 15un) (z)|AGUILA|632.33|522.59|360|227638.80|188132.40||||||
66|1|1|0000077947932|1|40000077947930|SEDAL sh. rest. instan.x10ml (x24un) (z)|SEDAL|204.96|169.39|144|29514.24|24392.16||||||
66|1|1|0000077947963|1|40000077947961|SEDAL ac. sach. rest. x10ml (x24un) (z)|SEDAL|204.96|169.39|144|29514.24|24392.16||||||
66|1|1|0000077948496|1|17790580104259|TOPLINE 7 violet 1 un (x 16un)|TOPLINE 7|765.68|632.79|576|441031.68|364487.04||||||
66|1|1|0000077949677|1|8000500040706|KINDER chocolate 50g (x 20un)|KINDER|3232.14|2671.19|160|517142.40|427390.40||||||
66|1|1|0000077952455|1|17790580110908|MENTHOPLUS 2 manzana 1un (x 12un)|MENTHO PLUS 2|756.24|624.99|144|108898.56|89998.56||||||
66|1|1|0000077953124|1|17790580531208|BLOCK 38 g (x 20un)|BLOCK|1494.22|1234.89|160|239075.20|197582.40||||||
66|1|1|0000077954930|1|17797394001880|KINDER sorpresa miraculous 20g(x12un)(z)|KINDER|1870.65|1545.99|96|179582.40|148415.04||||||
66|1|1|0000077956262|1|40000077956260|CELUSAL sal fina salero 250 g|CELUSAL|2386.83|1972.59|6|14320.98|11835.54||||||
66|1|1|0000077956699|1|17622202816441|SHOT alfajor triple 60 g|SHOT|1782.80|1473.39|36|64180.80|53042.04|1598.41|1321.00|Paga solo Cantidad minima 1 UN|||
66|1|1|0000077958532|1|17790580108806|MENTHOPLUS lemon 1un (x 12un)|MENTHO PLUS|470.07|388.49|144|67690.08|55942.56||||||
66|1|1|0000077958563|1|17790580585713|ARCOR chocolatin c/leche 8g (x20un) (z)|ARCOR|354.88|293.29|800|283904.00|234632.00|98.01|81.00|Paga solo Cantidad minima 1 UN|177.44|146.65|50% - Llevando promo precio x unidad Cantidad maxima 0.00 UN
66|1|1|0000077958570|1|17790580130692|ARCOR chocolatin blanc. 8 g (x 20un) (z)|ARCOR|354.88|293.29|800|283904.00|234632.00|98.01|81.00|Paga solo Cantidad minima 1 UN|||
66|1|1|0000077958587|1|17790580130944|MISKY chocolatin bco. 8 g (x 20un) (z)|MISKY|305.03|252.09|800|244024.00|201672.00||||||
66|1|1|0000077958624|1|17790580101289|MENTHOPLUS mentol 1un (x 12un)|MENTHO PLUS|475.15|392.69|144|68421.60|56547.36||||||
66|1|1|0000077958631|1|17790580101296|MENTHOPLUS cherry 1un (x 12un)|MENTHO PLUS|475.15|392.69|144|68421.60|56547.36||||||
66|1|1|0000077958662|1|17790580101326|MENTHOPLUS menta 1un (x 12un)|MENTHO PLUS|525.61|434.39|144|75687.84|62552.16||||||
66|1|1|0000077958945|1|10000077958942|WASSING.POMADA CALZ. 54 g, Negro|WASSINGTON|3005.75|2484.09|6|18034.50|14904.54||||||
66|1|1|0000077958952|1|10000077958959|WASSING.POMADA CALZ. 54 g, Marron|WASSINGTON|3005.75|2484.09|6|18034.50|14904.54||||||
66|1|1|0000077958969|1|10000077958966|WASSING.POMADA CALZ. 54 g, Incolora|WASSINGTON|3005.75|2484.09|6|18034.50|14904.54||||||
66|1|1|0000077958983|1|17794612119365|ALKA car.duros menta 29g (x 12un) (z)|ALKA|166.60|137.69|144|23990.40|19827.36||||||
66|1|1|0000077958990|1|17794612119389|ALKA car.duros cher/ment 29g(x12un) (z)|ALKA|166.60|137.69|144|23990.40|19827.36||||||
66|1|1|0000077960863|1|10000077960860|VOLIGOMA x30ml (x12un)|VOLIGOMA|1498.94|1238.79|144|215847.36|178385.76||||||
66|1|1|0000077960870|1|20000077960874|VOLIGOMA adhesivo x 50ml (x 12un)|VOLIGOMA|2498.88|2065.19|96|239892.48|198258.24||||||
66|1|1|0000077961471|1|17790580115996|ARCOR rockleton 13,50 g (x 16un)|ARCOR|601.36|496.99|192|115461.12|95422.08||||||
66|1|1|0000077962898|1|17792184003341|SORIANO bisc.bañado 20g (x 15un) (z)|SORIANO|349.99|289.25|180|62998.20|52065.00||||||
66|1|1|0000077964137|1|17790580123342|TOPLINE 7 menthol 1 un (x 16un)|TOPLINE 7|768.46|635.09|576|442632.96|365811.84||||||
66|1|1|0000077965233|1|17798044150576|PIPAS semillas c/cascara 18 g (x 30un)|PIPAS|298.62|246.79|360|107503.20|88844.40|253.83|209.77|15% - Llevando promo precio x kg Cantidad maxima 0.00 UN|||
66|1|1|0000077965295|1|77790580125904|ARCOR turron c/fibra 25 g (x 50un) (z)|ARCOR|57.58|47.59|200|11516.00|9518.00||||||
66|1|1|0000077965349|1|17797394002467|KINDER sorpresa minions 20g (x12un) (z)|KINDER|1870.65|1545.99|96|179582.40|148415.04||||||
66|1|1|0000077965370|1|17790040126258|CEREAL MIX yog/fru.li. 26g (x20un)|CEREAL MIX|830.17|686.09|120|99620.40|82330.80|805.26|665.51|5 x $4000 - Llev promo precio x un Cantidad maxima 0.00 UN|||
66|1|1|0000077969071|1|17622201149212|BELDENT menta 1 un (x 20un)|BELDENT|699.00|577.69|400|279600.00|231076.00|538.45|445.00|Paga solo Cantidad minima 1 UN|||
66|1|1|0000077969088|1|17622201149199|BELDENT menta fuerte 1 un (x 20un)|BELDENT|793.26|655.59|400|317304.00|262236.00|538.45|445.00|Paga solo Cantidad minima 1 UN|||
66|1|1|0000077969095|1|17622201149069|BELDENT mentol 1 un (x 20un)|BELDENT|793.26|655.59|400|317304.00|262236.00|538.45|445.00|Paga solo Cantidad minima 1 UN|||
66|1|1|0000077969101|1|17622201148864|BELDENT chicle globo 1 un (x 20un)|BELDENT|793.26|655.59|400|317304.00|262236.00|538.45|445.00|Paga solo Cantidad minima 1 UN|||
66|1|1|0000077969118|1|17622201149175|BELDENT frutilla 1 un (x 20un)|BELDENT|793.26|655.59|400|317304.00|262236.00|538.45|445.00|Paga solo Cantidad minima 1 UN|||
66|1|1|0000077969354|1|17790380005145|GEORG.chocolatin c/l 8 g (x 40un) (z)|GEORGALOS|289.54|239.29|480|138979.20|114859.20||||||
66|1|1|0000077969361|1|17790380005138|GEORG.chocolatin bco. 8 g (x 40un) (z)|GEORGALOS|289.54|239.29|480|138979.20|114859.20||||||
66|1|1|0000077971340|1|17792730000091|BIZNIKKE chocolate con mani30g(x15u) (z)|BIZNIKKE|740.63|612.09|300|222189.00|183627.00||||||
66|1|1|0000077971630|1|17622201420038|MILKA oreo bombon 19 g (x 13 un)|MILKA|493.91|408.19|390|192624.90|159194.10||||||
66|1|1|0000077971685|1|17790580130135|COFLER choc.mini c/le. 18 g (x 16un) (z)|COFLER|666.46|550.79|256|170613.76|141002.24||||||
66|1|1|0000077971944|1|17790580130562|COFLER bombon block 16 g (x 16un) (z)|COFLER|632.33|522.59|320|202345.60|167228.80|598.95|495.00|Paga solo Cantidad minima 1 UN|474.25|391.94|25% - Llevando promo precio x unidad Cantidad maxima 0.00 UN
66|1|1|0000077972279|1|17790580722705|TOFI bombon leche 15 g (x 32un)|TOFI|740.99|612.39|384|284540.16|235157.76||||||
66|1|1|0000077975263|1|17790580133518|BON O BON huevito 10g (x30 un) (z)|BON O BON|651.69|538.59|360|234608.40|193892.40||||||
66|1|1|0000077975737|1|77790580116124|ARCOR turron choc. 25 g (x 50un) (z)|ARCOR|259.65|214.59|200|51930.00|42918.00||||||
66|1|1|0000077976291|1|17622201803183|TITA 19 g (x 36un)|TITA|778.02|642.99|432|336104.64|277771.68||||||
66|1|1|0000077976307|1|17622201807037|OREO alfajor triple 56 g|OREO|1782.80|1473.39|36|64180.80|53042.04|1598.41|1321.00|Paga solo Cantidad minima 1 UN|||
66|1|1|0000077977991|1|17790580133457|ARCOR choc.milk 12g (x 20un)|ARCOR|420.95|347.89|480|202056.00|166987.20||||||
66|1|1|0000077979889|1|17798044150781|PIPAS semillas peladas 25 g (x 20un)|PIPAS|449.02|371.09|240|107764.80|89061.60|381.67|315.43|15% - Llevando promo precio x kg Cantidad maxima 0.00 UN|||
66|1|1|0000077980168|1|17622201513150|MANON alf.choc.c/ddl 43g (z)|MANON|274.42|226.79|54|14818.68|12246.66||||||
66|1|1|0000077980212|1|17790000080217|GUAYMALLEN alfajor ddl 38 g|GUAYMALLEN|325.96|269.39|40|13038.40|10775.60|298.87|247.00|Paga solo Cantidad minima 1 UN|||
66|1|1|0000077980229|1|17790000080224|GUAYMALLEN alfajor chocolate 38 g|GUAYMALLEN|325.96|269.39|40|13038.40|10775.60|298.87|247.00|Paga solo Cantidad minima 1 UN|||
66|1|1|0000077980236|1|17790000080231|GUAYMALLEN alfajor fruta 38 g|GUAYMALLEN|325.96|269.39|40|13038.40|10775.60|298.87|247.00|Paga solo Cantidad minima 1 UN|||
66|1|1|0000077980267|1|47790000080263|GUAYMALLEN alfajor triple ddl 70 g|GUAYMALLEN|543.28|448.99|24|13038.72|10775.76|448.91|371.00|Paga solo Cantidad minima 1 UN|498.52|412.00|Paga solo Cantidad minima 1 UN
66|1|1|0000077980274|1|47790000080270|GUAYMALLEN alfajor triple chocolate 70 g|GUAYMALLEN|543.28|448.99|24|13038.72|10775.76|498.52|412.00|Paga solo Cantidad minima 1 UN|||
66|1|1|0000077980755|1|30000077980756|OFF repel. cr. family x 60 ml|OFF|2466.09|2038.09|12|29593.08|24457.08||||||
66|1|1|0000077981455|1|17790040133645|CEREAL MIX frut. choc. 26g (x 20un)|CEREAL MIX|955.04|789.29|120|114604.80|94714.80|802.23|663.00|5 x $4000 - Llev promo precio x un Cantidad maxima 0.00 UN|||
66|1|1|0000077981844|1|17622201682405|BELDENT chicle mandarina x1un (x20un)(z)|BELDENT|680.13|562.09|400|272052.00|224836.00||||||
66|1|1|0000077981912|1|17790580137097|BLOCK blanco 38 g (x20un)|BLOCK|1499.66|1239.39|160|239945.60|198302.40||||||
66|1|1|0000077982698|1|40000077982696|SEDAL sh.sachet ceram. x10ml (x24un)|SEDAL|204.96|169.39|144|29514.24|24392.16||||||
66|1|1|0000077982704|1|40000077982702|SEDAL sh.sachet cr.bal.x10ml (x24un)|SEDAL|204.96|169.39|144|29514.24|24392.16||||||
66|1|1|0000077982728|1|40000077982726|SEDAL ac.sachet ceram. x10ml (x24un)|SEDAL|204.96|169.39|144|29514.24|24392.16||||||
66|1|1|0000077982735|1|40000077982733|SEDAL ac.sachet cr.bal.x10ml (x24un)|SEDAL|204.96|169.39|144|29514.24|24392.16||||||
66|1|1|0000077983992|1|17622201703896|SHOT choc.bco.c/mani 35 g (x25 un)|SHOT|2326.09|1922.39|150|348913.50|288358.50||||||
66|1|1|0000077984395|1|17790040100203|CEREAL MIX pas.choc. 26 g (x 20un)|CEREAL MIX|842.15|695.99|120|101058.00|83518.80|800.04|661.19|5 x $4000 - Llev promo precio x un Cantidad maxima 0.00 UN|||
66|1|1|0000077985996|1|17798128002470|CACHAFAZ bocadito marroc 14 g (x54un)|CACHAFAZ|739.06|610.79|216|159636.96|131930.64||||||
66|1|1|0000077986283|1|17622201754843|HALLS past. strong extra 1un (x 12un)(z)|HALLS|692.35|572.19|288|199396.80|164790.72||||||
66|1|1|0000077987112|1|17790580141544|COFLER choc.min.rockl. 18 g (x 16un) (z)|COFLER|666.46|550.79|256|170613.76|141002.24||||||
66|1|1|0000077987655|1|17622201387737|HALLS mentho lyptus 1un (x12un) (z)|HALLS|692.35|572.19|288|199396.80|164790.72||||||
66|1|1|0000077987662|1|17622201387768|HALLS cherry lip. extra 1un (x12un) (z)|HALLS|659.32|544.89|288|189884.16|156928.32||||||
66|1|1|0000077987679|1|17622201387416|HALLS sandía 1un (x12un) (z)|HALLS|692.35|572.19|288|199396.80|164790.72||||||
66|1|1|0000077987686|1|17622201387348|BELDENT chicle sandia 1 un (x 20un)|BELDENT|793.26|655.59|400|317304.00|262236.00||||||
66|1|1|0000077987983|1|20000077987987|REXONA ODORONO cr.c/glic. 60g|REXONA|1955.95|1616.49|12|23471.40|19397.88||||||
66|1|1|0000077988263|1|8445290701947|DOLCA bananita 30 g (x 16un)|DOLCA|1300.01|1074.39|192|249601.92|206282.88||||||
66|1|1|0000077988690|1|17797394002542|TIC-TAC citrus mix 16 g (x12 un)|TIC-TAC|675.05|557.89|288|194414.40|160672.32||||||
66|1|1|0000077989772|1|17790580144736|COFLER cups mani 17 g (x 16un)|COFLER|740.99|612.39|320|237116.80|195964.80|698.17|577.00|Paga solo Cantidad minima 1 UN|||
66|1|1|0000077989840|1|17791672014630|FANTOCHEalfajor mini xs rose25g(x20u)(z)|FANTOCHE|185.00|152.89|120|22200.00|18346.80||||||
66|1|1|0000077990105|1|30000077990106|3 PLUMAS licor seco 200ML.|3 PLUMAS|2605.84|2153.59|12|31270.08|25843.08||||||
66|1|1|0000077990112|1|30000077990113|3 PLUMAS licor cafe-cognac 200ML.|3 PLUMAS|2311.21|1910.09|12|27734.52|22921.08||||||
66|1|1|0000077990358|1|17790580141889|SAPITO mani blanco 10 g (x 24un)|SAPITO|238.84|197.39|192|45857.28|37898.88|119.42|98.70|50% - Llevando promo precio x unidad Cantidad maxima 0.00 UN|||
66|1|1|0000077990754|1|17790580146754|COFLER cups split 17,5 g (x 16un)|COFLER|740.99|612.39|320|237116.80|195964.80|698.17|577.00|Paga solo Cantidad minima 1 UN|||
66|1|1|0000077990761|1|17790580144866|SAPITO pintalengua 10 g (x 24un) (z)|SAPITO|176.28|145.69|192|33845.76|27972.48||||||
66|1|1|0000077991324|1|17790380825132|FULLMINT car.cherry/menta 1 un (x12u)(z)|FULLMINT|409.21|338.19|288|117852.48|97398.72||||||
66|1|1|0000077991331|1|17790380039072|FULLMINT car.choco/menta 1 un (x12un)(z)|FULLMINT|409.21|338.19|288|117852.48|97398.72||||||
66|1|1|0000077991348|1|17790380039089|FULLMINT car.menta 1 un (x 12un) (z)|FULLMINT|409.21|338.19|288|117852.48|97398.72||||||
66|1|1|0000077991355|1|17790380825156|FULLMINT car.naranja/menta 1un (x12u)(z)|FULLMINT|409.21|338.19|288|117852.48|97398.72||||||
66|1|1|0000077991362|1|17790380825149|FULLMINT car.miel/menta 1 un (x 12un)(z)|FULLMINT|409.21|338.19|288|117852.48|97398.72||||||
66|1|1|0000077991386|1|17797394002580|TIC-TAC frutilla y crema 1 un (x12 un)|TIC-TAC|899.02|742.99|288|258917.76|213981.12||||||
66|1|1|0000077991430|1|17792730305189|BIZNIKKE chocolate nevado 28 g(x15u) (z)|BIZNIKKE|781.04|645.49|300|234312.00|193647.00||||||
66|1|1|0000077991577|1|17791672000350|FANTOCHE alfajor triple chocolate 85 g|FANTOCHE|792.66|655.09|24|19023.84|15722.16|648.56|536.00|Paga solo Cantidad minima 1 UN|||
66|1|1|0000077991829|1|30000077991820|AMERICAN CLUB piña colada 200 ml (z)|AMERICAN CLUB|2410.31|1991.99|12|28923.72|23903.88||||||
66|1|1|0000077991836|1|30000077991837|3 PLUMAS licor melon 200ML. (z)|3 PLUMAS|2311.21|1910.09|12|27734.52|22921.08||||||
66|1|1|0000077991843|1|30000077991844|TAILOV vodka petaca 200ML. (z)|TAILOV|2605.84|2153.59|12|31270.08|25843.08||||||
66|1|1|0000077991874|1|30000077991875|3 PLUMAS licor cafe al chocolate 200ML.|3 PLUMAS|2311.21|1910.09|12|27734.52|22921.08||||||
66|1|1|0000077991881|1|30000077991882|3 PLUMAS licor menta 200ML.|3 PLUMAS|2311.21|1910.09|12|27734.52|22921.08||||||
66|1|1|0000077991911|1|30000077991912|3 PLUMAS licor cafe al ron 200ML.|3 PLUMAS|2311.21|1910.09|12|27734.52|22921.08||||||
