id_comercio|id_bandera|id_sucursal|id_producto|productos_ean|id_dun_14|productos_descripcion|productos_marca|precio_unitario_bulto_por_unidad_venta_con_iva|precio_unitario_bulto_por_unidad_venta_sin_iva|unidad_venta|precio_bulto_con_iva|precio_bulto_sin_iva|productos_precio_unitario_con_iva_promo1|productos_precio_unitario_sin_iva_promo1|productos_leyenda_promo1|productos_precio_unitario_con_iva_promo2|productos_precio_unitario_sin_iva_promo2|productos_leyenda_promo2
60|1|0001|7791120021558|1|07791120021558|Arroz doble MOLINOS ALA x1kg|MOLINOS ALA|2223.00|1837.19|10.00|22230.00|18371.90||||||
60|1|0001|7790070431578|1|07790070411723|Arroz doble GALLO seleccion x1kg|GALLO|3933.00|3250.41|10.00|39330.00|32504.10||||||
60|1|0001|7790070431578|1|07790070411723|Arroz doble GALLO seleccion x1kg|GALLO|3933.00|3250.41|10.00|39330.00|32504.10||||||
60|1|0001|7790070431431|1|07790070411846|Arroz doble GALLO x500gr|GALLO|1748.99|1445.45|10.00|17489.90|14454.50||||||
60|1|0001|7790070431431|1|07790070411846|Arroz doble GALLO x500gr|GALLO|1748.99|1445.45|10.00|17489.90|14454.50||||||
60|1|0001|7790070431585|1|07790070411730|Arroz integral GALLO estuche x1kg|GALLO|3064.00|2532.23|10.00|30640.00|25322.30||||||
60|1|0001|7790070431585|1|07790070411730|Arroz integral GALLO estuche x1kg|GALLO|3064.00|2532.23|10.00|30640.00|25322.30||||||
60|1|0001|7790070433114|1|07790070411839|Arroz parboil GALLO ORO bolsa x500g|GALLO|1138.01|940.50|10.00|11380.10|9405.00||||||
60|1|0001|7790070433114|1|07790070411839|Arroz parboil GALLO ORO bolsa x500g|GALLO|1138.01|940.50|10.00|11380.10|9405.00||||||
60|1|0001|7790070433091|1|07790070411716|Arroz parboil GALLO ORO estuche x1kg|GALLO|2676.00|2211.57|10.00|26760.00|22115.70||||||
60|1|0001|7790070433091|1|07790070411716|Arroz parboil GALLO ORO estuche x1kg|GALLO|2676.00|2211.57|10.00|26760.00|22115.70||||||
60|1|0001|7790070431516|1|07790060043842|Arroz parboil LUCCHETTI bolsa x500g|LUCCHETTI|983.00|812.40|10.00|9830.00|8124.00||||||
60|1|0001|7790070431516|1|07790060043842|Arroz parboil LUCCHETTI bolsa x500g|LUCCHETTI|983.00|812.40|10.00|9830.00|8124.00||||||
60|1|0001|7790070431509|1|07790060043019|Arroz parboil LUCCHETTI bolsa x1kg|LUCCHETTI|1797.00|1485.12|10.00|17970.00|14851.20||||||
60|1|0001|7790070431509|1|07790060043019|Arroz parboil LUCCHETTI bolsa x1kg|LUCCHETTI|1797.00|1485.12|10.00|17970.00|14851.20||||||
60|1|0001|7794940000536|1|07794940000536|Azucar HILERET light x500gr|HILERET|2367.00|1956.20|9.00|21303.00|17605.80||||||
60|1|0001|7794940000536|1|07794940000536|Azucar HILERET light x500gr|HILERET|2367.00|1956.20|9.00|21303.00|17605.80||||||
60|1|0001|7792540260138|1|07792540000017|Azucar LEDESMA x1kg|LEDESMA|1368.00|1130.58|10.00|13680.00|11305.80||||||
60|1|0001|7792540260138|1|07792540000017|Azucar LEDESMA x1kg|LEDESMA|1368.00|1130.58|10.00|13680.00|11305.80||||||
60|1|0001|7790070433008|1|07790060070626|Bizcochuelo EXQUISITA de coco x540gr|EXQUISITA|3058.00|2527.27|12.00|36696.00|30327.24||||||
60|1|0001|7790070433008|1|07790060070626|Bizcochuelo EXQUISITA de coco x540gr|EXQUISITA|3058.00|2527.27|12.00|36696.00|30327.24||||||
60|1|0001|7790070432995|1|07790060072996|Bizcochuelo EXQUISITA de limon x540gr|EXQUISITA|3058.00|2527.27|12.00|36696.00|30327.24||||||
60|1|0001|7790070432995|1|07790060072996|Bizcochuelo EXQUISITA de limon x540gr|EXQUISITA|3058.00|2527.27|12.00|36696.00|30327.24||||||
60|1|0001|7790070432988|1|07790060070565|Bizcochuelo EXQUISITA de naranja x540gr|EXQUISITA|3058.00|2527.27|12.00|36696.00|30327.24||||||
60|1|0001|7790070432988|1|07790060070565|Bizcochuelo EXQUISITA de naranja x540gr|EXQUISITA|3058.00|2527.27|12.00|36696.00|30327.24||||||
60|1|0001|7790070933652|1|07790070933652|Cafe instantaneo ARLISTAN frasco x50gr|ARLISTAN|2573.00|2126.45|12.00|30876.00|25517.40||||||
60|1|0001|7790070933652|1|07790070933652|Cafe instantaneo ARLISTAN frasco x50gr|ARLISTAN|2573.00|2126.45|12.00|30876.00|25517.40||||||
60|1|0001|7790070933645|1|07790070933645|Cafe instantaneo ARLISTAN frasco x100gr|ARLISTAN|4118.01|3403.31|12.00|49416.12|40839.72||||||
60|1|0001|7790070933645|1|07790070933645|Cafe instantaneo ARLISTAN frasco x100gr|ARLISTAN|4118.01|3403.31|12.00|49416.12|40839.72||||||
60|1|0001|7790748266167|1|07790748235019|Atun PUGLISI en aceite x170g|PUGLISI|3397.00|2807.44|48.00|163056.00|134757.12||||||
60|1|0001|7790748266167|1|07790748235019|Atun PUGLISI en aceite x170g|PUGLISI|3397.00|2807.44|48.00|163056.00|134757.12||||||
60|1|0001|7790748266204|1|07790748235026|Atun PUGLISI al agua x170g|PUGLISI|3397.00|2807.44|48.00|163056.00|134757.12||||||
60|1|0001|7790748266204|1|07790748235026|Atun PUGLISI al agua x170g|PUGLISI|3397.00|2807.44|48.00|163056.00|134757.12||||||
60|1|0001|7790748235064|1|07790748235064|Caballa PUGLISI en aceite x380g|PUGLISI|4221.00|3488.43|24.00|101304.00|83722.32||||||
60|1|0001|7790748235064|1|07790748235064|Caballa PUGLISI en aceite x380g|PUGLISI|4221.00|3488.43|24.00|101304.00|83722.32||||||
60|1|0001|7790748235095|1|07790748235095|Caballa PUGLISI al agua x380g|PUGLISI|4221.00|3488.43|24.00|101304.00|83722.32||||||
60|1|0001|7790748235095|1|07790748235095|Caballa PUGLISI al agua x380g|PUGLISI|4221.00|3488.43|24.00|101304.00|83722.32||||||
60|1|0001|7798342711410|1|07798023690133|Atun S&P desmenuzado al natural x170gr|S&P|1286.00|1062.81|48.00|61728.00|51014.88||||||
60|1|0001|7798342711410|1|07798023690133|Atun S&P desmenuzado al natural x170gr|S&P|1286.00|1062.81|48.00|61728.00|51014.88||||||
60|1|0001|7798342711427|1|07798023690126|Atun S&P desmenuzado en aceite x170gr|S&P|1286.00|1062.81|48.00|61728.00|51014.88||||||
60|1|0001|7798342711427|1|07798023690126|Atun S&P desmenuzado en aceite x170gr|S&P|1286.00|1062.81|48.00|61728.00|51014.88||||||
60|1|0001|7790407031013|1|07790407031013|Chocolate AGUILA negro x100gr|AGUILA|4866.00|4021.49|15.00|72990.00|60322.35||||||
60|1|0001|7790407031013|1|07790407031013|Chocolate AGUILA negro x100gr|AGUILA|4866.00|4021.49|15.00|72990.00|60322.35||||||
60|1|0001|7790407031273|1|07790407031273|Chocolate AGUILA negro x150gr|AGUILA|6422.00|5307.44|15.00|96330.00|79611.60||||||
60|1|0001|7790407031273|1|07790407031273|Chocolate AGUILA negro x150gr|AGUILA|6422.00|5307.44|15.00|96330.00|79611.60||||||
60|1|0001|7794990878581|1|07790398100019|Dulce de leche LA PAULINA fliar x400gr|LA PAULINA|2934.00|2424.79|12.00|35208.00|29097.48||||||
60|1|0001|7794990878581|1|07790398100019|Dulce de leche LA PAULINA fliar x400gr|LA PAULINA|2934.00|2424.79|12.00|35208.00|29097.48||||||
60|1|0001|7798342713148|1|07290001261972|Anana S&P en rodajas x850gr|S&P|5354.00|4424.79|12.00|64248.00|53097.48||||||
60|1|0001|7798342713148|1|07290001261972|Anana S&P en rodajas x850gr|S&P|5354.00|4424.79|12.00|64248.00|53097.48||||||
60|1|0001|7798023696869|1|07798023690263|Coctel S&P de 5 frutas x820gr|S&P|3346.00|2765.29|12.00|40152.00|33183.48||||||
60|1|0001|7798023696869|1|07798023690263|Coctel S&P de 5 frutas x820gr|S&P|3346.00|2765.29|12.00|40152.00|33183.48||||||
60|1|0001|7798023690553|1|00277980236945|Durazno S&P en mitad x820g|S&P|2229.00|1842.15|12.00|26748.00|22105.80||||||
60|1|0001|7798023690553|1|00277980236945|Durazno S&P en mitad x820g|S&P|2229.00|1842.15|12.00|26748.00|22105.80||||||
60|1|0001|7798023690393|1|00779802369324|Pera S&P x820gr|S&P|2775.00|2293.39|12.00|33300.00|27520.68||||||
60|1|0001|7798023690393|1|00779802369324|Pera S&P x820gr|S&P|2775.00|2293.39|12.00|33300.00|27520.68||||||
60|1|0001|7790490998231|1|07790490998231|Edulcorante HILERET liquido x250cc|HILERET|2058.00|1700.83|9.00|18522.00|15307.47||||||
60|1|0001|7790490998231|1|07790490998231|Edulcorante HILERET liquido x250cc|HILERET|2058.00|1700.83|9.00|18522.00|15307.47||||||
60|1|0001|7790490998309|1|07790490998309|Edulcorante HILERET liquido x500cc|HILERET|3774.00|3119.01|9.00|33966.00|28071.09||||||
60|1|0001|7790490998309|1|07790490998309|Edulcorante HILERET liquido x500cc|HILERET|3774.00|3119.01|9.00|33966.00|28071.09||||||
60|1|0001|7794940000833|1|07790490998200|Edulcorante HILERET SWEET liquido x200cc|HILERET|2244.01|1854.55|9.00|20196.09|16690.95||||||
60|1|0001|7794940000833|1|07790490998200|Edulcorante HILERET SWEET liquido x200cc|HILERET|2244.01|1854.55|9.00|20196.09|16690.95||||||
60|1|0001|7794940000840|1|07790490998286|Edulcorante HILERET SWEET liquido x400cc|HILERET|3995.00|3301.65|9.00|35955.00|29714.85||||||
60|1|0001|7794940000840|1|07790490998286|Edulcorante HILERET SWEET liquido x400cc|HILERET|3995.00|3301.65|9.00|35955.00|29714.85||||||
60|1|0001|7792900009223|1|07792900009223|Adobo pizza DOS ANCLAS x25gr|DOS ANCLAS|1045.00|863.64|15.00|15675.00|12954.60||||||
60|1|0001|7792900009223|1|07792900009223|Adobo pizza DOS ANCLAS x25gr|DOS ANCLAS|1045.00|863.64|15.00|15675.00|12954.60||||||
60|1|0001|7792900009063|1|07792900009063|Aji molido DOS ANCLAS x50gr|DOS ANCLAS|1591.00|1314.88|15.00|23865.00|19723.20||||||
60|1|0001|7792900009063|1|07792900009063|Aji molido DOS ANCLAS x50gr|DOS ANCLAS|1591.00|1314.88|15.00|23865.00|19723.20||||||
60|1|0001|7792900990613|1|07792900009001|Oregano DOS ANCLAS d/p x25grs|DOS ANCLAS|1045.00|863.64|15.00|15675.00|12954.60||||||
60|1|0001|7792900990613|1|07792900009001|Oregano DOS ANCLAS d/p x25grs|DOS ANCLAS|1045.00|863.64|15.00|15675.00|12954.60||||||
60|1|0001|7790150610305|1|07790150052457|Esencia de vainilla ALICANTE x100cc|ALICANTE|1719.00|1420.66|16.00|27504.00|22730.56||||||
60|1|0001|7790150610305|1|07790150052457|Esencia de vainilla ALICANTE x100cc|ALICANTE|1719.00|1420.66|16.00|27504.00|22730.56||||||
60|1|0001|7790150535394|1|07790150049051|Nuez moscada ALICANTE molida x25gr|ALICANTE|2161.00|1785.95|12.00|25932.00|21431.40||||||
60|1|0001|7790150535394|1|07790150049051|Nuez moscada ALICANTE molida x25gr|ALICANTE|2161.00|1785.95|12.00|25932.00|21431.40||||||
60|1|0001|7790150540183|1|07790150051054|Oregano ALICANTE x25gr|ALICANTE|1326.99|1096.69|12.00|15923.88|13160.28||||||
60|1|0001|7790150540183|1|07790150051054|Oregano ALICANTE x25gr|ALICANTE|1326.99|1096.69|12.00|15923.88|13160.28||||||
60|1|0001|7790070318343|1|07790070318343|Fideos LUCCHETTI  coditos x500gr|LUCCHETTI|1183.00|977.69|15.00|17745.00|14665.35||||||
60|1|0001|7790070318343|1|07790070318343|Fideos LUCCHETTI  coditos x500gr|LUCCHETTI|1183.00|977.69|15.00|17745.00|14665.35||||||
60|1|0001|7790070318350|1|07790070318350|Fideos LUCCHETTI moños x500g|LUCCHETTI|1852.00|1530.58|15.00|27780.00|22958.70||||||
60|1|0001|7790070318350|1|07790070318350|Fideos LUCCHETTI moños x500g|LUCCHETTI|1852.00|1530.58|15.00|27780.00|22958.70||||||
60|1|0001|7790070336026|1|07790070318329|Fideos LUCCHETTI tirabuzon x500g|LUCCHETTI|1183.00|977.69|15.00|17745.00|14665.35||||||
60|1|0001|7790070336026|1|07790070318329|Fideos LUCCHETTI tirabuzon x500g|LUCCHETTI|1183.00|977.69|15.00|17745.00|14665.35||||||
60|1|0001|7790040143227|1|01779004092903|Galletitas CHOCOLINAS x170/150g|CHOCOLINAS|1543.00|1275.21|40.00|61720.00|51008.40||||||
60|1|0001|7790040143227|1|01779004092903|Galletitas CHOCOLINAS x170/150g|CHOCOLINAS|1543.00|1275.21|40.00|61720.00|51008.40||||||
60|1|0001|7790040143234|1|07790040111004|Galletitas CHOCOLINAS x250/262grs|CHOCOLINAS|2058.00|1700.83|25.00|51450.00|42520.75||||||
60|1|0001|7790040143234|1|07790040111004|Galletitas CHOCOLINAS x250/262grs|CHOCOLINAS|2058.00|1700.83|25.00|51450.00|42520.75||||||
60|1|0001|7790040149021|1|07790040134898|Galletitas LIA surtido x400g|LIA|1945.00|1607.44|21.00|40845.00|33756.24||||||
60|1|0001|7790040149021|1|07790040134898|Galletitas LIA surtido x400g|LIA|1945.00|1607.44|21.00|40845.00|33756.24||||||
60|1|0001|7622201745523|1|07622201386719|Galletitas LINCOLN x153gr|LINCOLN|1467.00|1212.40|60.00|88020.00|72744.00||||||
60|1|0001|7622201745523|1|07622201386719|Galletitas LINCOLN x153gr|LINCOLN|1467.00|1212.40|60.00|88020.00|72744.00||||||
60|1|0001|7790040139770|1|07790040001855|Galletitas MELITAS x159/170gr|MELITAS|1131.00|934.71|32.00|36192.00|29910.72||||||
60|1|0001|7790040139770|1|07790040001855|Galletitas MELITAS x159/170gr|MELITAS|1131.00|934.71|32.00|36192.00|29910.72||||||
60|1|0001|7790040143524|1|07790040000544|Galletitas RUMBA 3ux110/108gr|RUMBA|3397.00|2807.44|12.00|40764.00|33689.28||||||
60|1|0001|7790040143524|1|07790040000544|Galletitas RUMBA 3ux110/108gr|RUMBA|3397.00|2807.44|12.00|40764.00|33689.28||||||
60|1|0001|7790115000035|1|07790115000035|GRASA esani Cerdo x500gr|ESANI|2965.00|2450.41|10.00|29650.00|24504.10||||||
60|1|0001|7790115000035|1|07790115000035|GRASA esani Cerdo x500gr|ESANI|2965.00|2450.41|10.00|29650.00|24504.10||||||
60|1|0001|7790115000011|1|07790115000011|GRASA esani Vacuna x500gr|ESANI|2965.00|2450.41|10.00|29650.00|24504.10||||||
60|1|0001|7790115000011|1|07790115000011|GRASA esani Vacuna x500gr|ESANI|2965.00|2450.41|10.00|29650.00|24504.10||||||
60|1|0001|7790199000013|1|07790199000013|Harina MORIXE 000 x1kg|MORIXE|853.00|771.95|10.00|8530.00|7719.50||||||
60|1|0001|7790199000013|1|07790199000013|Harina MORIXE 000 x1kg|MORIXE|853.00|771.95|10.00|8530.00|7719.50||||||
60|1|0001|7790199000020|1|07790199000020|Harina MORIXE 0000 x1kg|MORIXE|1121.00|1014.48|10.00|11210.00|10144.80||||||
60|1|0001|7790199000020|1|07790199000020|Harina MORIXE 0000 x1kg|MORIXE|1121.00|1014.48|10.00|11210.00|10144.80||||||
60|1|0001|7790199000051|1|07790199000051|Harina MORIXE leudante x1kg|MORIXE|1399.00|1266.06|10.00|13990.00|12660.60||||||
60|1|0001|7790199000051|1|07790199000051|Harina MORIXE leudante x1kg|MORIXE|1399.00|1266.06|10.00|13990.00|12660.60||||||
60|1|0001|7790580138738|1|07790580138738|Polenta PRESTOPRONTA x490gr|PRESTOPRONTA|1261.00|1042.15|30.00|37830.00|31264.50||||||
60|1|0001|7790580138738|1|07790580138738|Polenta PRESTOPRONTA x490gr|PRESTOPRONTA|1261.00|1042.15|30.00|37830.00|31264.50||||||
60|1|0001|7790580138721|1|07790580138721|Polenta PRESTOPRONTA x730/750gr|PRESTOPRONTA|1822.01|1505.79|24.00|43728.24|36138.96||||||
60|1|0001|7790580138721|1|07790580138721|Polenta PRESTOPRONTA x730/750gr|PRESTOPRONTA|1822.01|1505.79|24.00|43728.24|36138.96||||||
60|1|0001|7791866001197|1|07791866001197|Mayonesa NATURA sachet x125g|NATURA|637.00|526.45|20.00|12740.00|10529.00||||||
60|1|0001|7791866001197|1|07791866001197|Mayonesa NATURA sachet x125g|NATURA|637.00|526.45|20.00|12740.00|10529.00||||||
60|1|0001|7791866001203|1|07791866001203|Mayonesa NATURA doy pack x250gr|NATURA|1389.00|1147.93|12.00|16668.00|13775.16||||||
60|1|0001|7791866001203|1|07791866001203|Mayonesa NATURA doy pack x250gr|NATURA|1389.00|1147.93|12.00|16668.00|13775.16||||||
60|1|0001|7791866001364|1|07791866001364|Mayonesa NATURA d/p x500g|NATURA|2724.00|2251.24|12.00|32688.00|27014.88||||||
60|1|0001|7791866001364|1|07791866001364|Mayonesa NATURA d/p x500g|NATURA|2724.00|2251.24|12.00|32688.00|27014.88||||||
60|1|0001|7791866001357|1|07791866001357|Mayonesa NATURA d/p x1kg|NATURA|5200.00|4297.52|8.00|41600.00|34380.16||||||
60|1|0001|7791866001357|1|07791866001357|Mayonesa NATURA d/p x1kg|NATURA|5200.00|4297.52|8.00|41600.00|34380.16||||||
60|1|0001|7794000006515|1|07794000005013|Mostaza SAVORA original sachet x60g|SAVORA|684.00|565.29|30.00|20520.00|16958.70||||||
60|1|0001|7794000006515|1|07794000005013|Mostaza SAVORA original sachet x60g|SAVORA|684.00|565.29|30.00|20520.00|16958.70||||||
60|1|0001|7790580132170|1|07790580132170|Mermelada ARCOR damasco x454g|ARCOR|2604.00|2152.07|12.00|31248.00|25824.84||||||
60|1|0001|7790580132170|1|07790580132170|Mermelada ARCOR damasco x454g|ARCOR|2604.00|2152.07|12.00|31248.00|25824.84||||||
60|1|0001|7793360131547|1|07793360004810|Mermelada BC ciruela x390gr|BC|3352.00|2770.25|12.00|40224.00|33243.00||||||
60|1|0001|7793360131547|1|07793360004810|Mermelada BC ciruela x390gr|BC|3352.00|2770.25|12.00|40224.00|33243.00||||||
60|1|0001|7793360131516|1|07793360004964|Mermelada BC durazno x390gr|BC|3243.01|2680.17|12.00|38916.12|32162.04||||||
60|1|0001|7793360131516|1|07793360004964|Mermelada BC durazno x390gr|BC|3243.01|2680.17|12.00|38916.12|32162.04||||||
60|1|0001|7795184119756|1|07795184005004|Mermelada NOEL confitura durazno x454g|NOEL|2058.00|1700.83|12.00|24696.00|20409.96||||||
60|1|0001|7795184119756|1|07795184005004|Mermelada NOEL confitura durazno x454g|NOEL|2058.00|1700.83|12.00|24696.00|20409.96||||||
60|1|0001|7798023696593|1|07798023690751|Pate S&P de foie x90gr|S&P|718.99|594.21|24.00|17255.76|14261.04||||||
60|1|0001|7798023696593|1|07798023690751|Pate S&P de foie x90gr|S&P|718.99|594.21|24.00|17255.76|14261.04||||||
60|1|0001|7798023696609|1|07798023690737|Picadillo S&P X90gr|S&P|718.99|594.21|24.00|17255.76|14261.04||||||
60|1|0001|7798023696609|1|07798023690737|Picadillo S&P X90gr|S&P|718.99|594.21|24.00|17255.76|14261.04||||||
60|1|0001|7790360720382|1|07790360720382|Pate SWIFT lata x90gr|SWIFT|1070.00|884.30|24.00|25680.00|21223.20||||||
60|1|0001|7790360720382|1|07790360720382|Pate SWIFT lata x90gr|SWIFT|1070.00|884.30|24.00|25680.00|21223.20||||||
60|1|0001|7790360720115|1|07790360000903|Picadillo SWIFT lata x90gr|SWIFT|1070.00|884.30|24.00|25680.00|21223.20||||||
60|1|0001|7790360720115|1|07790360000903|Picadillo SWIFT lata x90gr|SWIFT|1070.00|884.30|24.00|25680.00|21223.20||||||
60|1|0001|7795184001907|1|07790580138851|Pure de tomate NOEL tetrabrik x520gr|NOEL|665.56|550.05|12.00|7986.72|6600.60||||||
60|1|0001|7795184001907|1|07790580138851|Pure de tomate NOEL tetrabrik x520gr|NOEL|665.56|550.05|12.00|7986.72|6600.60||||||
60|1|0001|7798023690379|1|07792290000183|Pure de tomate S&P T/B x520gr|S&P|740.00|611.57|12.00|8880.00|7338.84||||||
60|1|0001|7798023690379|1|07792290000183|Pure de tomate S&P T/B x520gr|S&P|740.00|611.57|12.00|8880.00|7338.84||||||
60|1|0001|7791004000044|1|07791004000044|Sal parrillera CELUSAL entrefina esx1kg|CELUSAL|1955.00|1615.70|12.00|23460.00|19388.40||||||
60|1|0001|7791004000044|1|07791004000044|Sal parrillera CELUSAL entrefina esx1kg|CELUSAL|1955.00|1615.70|12.00|23460.00|19388.40||||||
60|1|0001|7791004000051|1|07791004000051|Sal parrillera CELUSAL entrefina paqx1kg|CELUSAL|1890.00|1561.98|12.00|22680.00|18743.76||||||
60|1|0001|7791004000051|1|07791004000051|Sal parrillera CELUSAL entrefina paqx1kg|CELUSAL|1890.00|1561.98|12.00|22680.00|18743.76||||||
60|1|0001|7791004000082|1|07791004000082|Sal gruesa CELUSAL estuche x1kg|CELUSAL|2079.00|1718.18|12.00|24948.00|20618.16||||||
60|1|0001|7791004000082|1|07791004000082|Sal gruesa CELUSAL estuche x1kg|CELUSAL|2079.00|1718.18|12.00|24948.00|20618.16||||||
60|1|0001|7791004000099|1|07791004000099|Sal gruesa CELUSAL paquete x1kg|CELUSAL|1748.99|1445.45|12.00|20987.88|17345.40||||||
60|1|0001|7791004000099|1|07791004000099|Sal gruesa CELUSAL paquete x1kg|CELUSAL|1748.99|1445.45|12.00|20987.88|17345.40||||||
60|1|0001|7790072002080|1|07790072002080|Sal fina CELUSAL estuche x500gr|CELUSAL|1183.00|977.69|24.00|28392.00|23464.56||||||
60|1|0001|7790072002080|1|07790072002080|Sal fina CELUSAL estuche x500gr|CELUSAL|1183.00|977.69|24.00|28392.00|23464.56||||||
60|1|0001|7790072001014|1|07790072001014|Sal fina CELUSAL paquete x500g|CELUSAL|1131.00|934.71|30.00|33930.00|28041.30||||||
60|1|0001|7790072001014|1|07790072001014|Sal fina CELUSAL paquete x500g|CELUSAL|1131.00|934.71|30.00|33930.00|28041.30||||||
60|1|0001|0000077900661|1|00000077900661|Sal fina CELUSAL salero x100gr|CELUSAL|1595.00|1318.18|10.00|15950.00|13181.80||||||
60|1|0001|0000077900661|1|00000077900661|Sal fina CELUSAL salero x100gr|CELUSAL|1595.00|1318.18|10.00|15950.00|13181.80||||||
60|1|0001|0000077956262|1|00000077956262|Sal fina CELUSAL salero x250gr|CELUSAL|2322.00|1919.01|6.00|13932.00|11514.06||||||
60|1|0001|0000077956262|1|00000077956262|Sal fina CELUSAL salero x250gr|CELUSAL|2322.00|1919.01|6.00|13932.00|11514.06||||||
60|1|0001|7790072001038|1|07790072001038|Sal fina CELUSAL salero x500gr|CELUSAL|2738.00|2262.81|6.00|16428.00|13576.86||||||
60|1|0001|7790072001038|1|07790072001038|Sal fina CELUSAL salero x500gr|CELUSAL|2738.00|2262.81|6.00|16428.00|13576.86||||||
60|1|0001|7790072000079|1|00000077956279|Sal fina CELUSAL ligth salero x235gr|CELUSAL|3809.00|3147.93|6.00|22854.00|18887.58||||||
60|1|0001|7790072000079|1|00000077956279|Sal fina CELUSAL ligth salero x235gr|CELUSAL|3809.00|3147.93|6.00|22854.00|18887.58||||||
60|1|0001|7792900000138|1|07792900000138|Sal fina DOS ANCLAS estuche x500gr|DOS ANCLAS|1183.00|977.69|24.00|28392.00|23464.56||||||
60|1|0001|7792900000138|1|07792900000138|Sal fina DOS ANCLAS estuche x500gr|DOS ANCLAS|1183.00|977.69|24.00|28392.00|23464.56||||||
60|1|0001|7792900990088|1|07792900000114|Sal fina DOS ANCLAS light salero x250gr|DOS ANCLAS|4706.00|3889.26|6.00|28236.00|23335.56||||||
